N_unmapped	16822	16819	16857
N_multimapping	13630	13348	13288
N_noFeature	8727	8906	8868
N_ambiguous	847	867	877
gene1.1	31	35	28
gene2.1	32	26	32
gene3.1	34	26	32
gene4.1	34	32	30
gene5.1	28	32	23
gene6.1	28	23	37
gene7.1	31	32	33
gene8.1	25	35	38
gene9.1	27	28	37
gene10.1	24	31	32
gene11.1	24	45	35
gene12.1	25	22	31
gene13.1	33	36	25
gene14.1	28	31	20
gene15.1	24	34	35
gene16.1	33	17	32
gene17.1	34	27	36
gene18.1	24	29	31
gene19.1	28	27	38
gene20.1	43	31	24
gene21.1	25	34	44
gene22.1	35	24	27
gene23.1	27	33	25
gene24.1	26	28	22
gene25.1	35	22	24
gene26.1	28	27	28
gene27.1	28	36	42
gene28.1	28	15	38
gene29.1	18	45	32
gene30.1	29	32	38
gene31.1	18	38	34
gene32.1	26	38	34
gene33.1	29	30	35
gene34.1	28	27	24
gene35.1	29	27	29
gene36.1	26	26	28
gene37.1	21	36	28
gene38.1	26	29	28
gene39.1	39	26	36
gene40.1	31	24	40
gene41.1	27	24	25
gene42.1	19	31	33
gene43.1	37	28	39
gene44.1	36	23	32
gene45.1	31	34	36
gene46.1	31	24	24
gene47.1	21	26	36
gene48.1	31	36	28
gene49.1	40	43	33
gene50.1	38	35	18
gene51.1	22	20	26
gene52.1	32	21	28
gene53.1	30	26	24
gene54.1	30	29	32
gene55.1	34	27	35
gene56.1	28	35	38
gene57.1	38	45	26
gene58.1	21	28	36
gene59.1	24	38	26
gene60.1	27	28	21
gene61.1	21	26	35
gene62.1	38	28	37
gene63.1	34	25	34
gene64.1	29	21	35
gene65.1	38	26	25
gene66.1	23	26	30
gene67.1	20	29	37
gene68.1	28	32	25
gene69.1	12	30	25
gene70.1	25	22	37
gene71.1	26	33	30
gene72.1	25	29	24
gene73.1	25	29	24
gene74.1	24	20	31
gene75.1	41	31	30
gene76.1	31	19	27
gene77.1	23	24	36
gene78.1	30	29	23
gene79.1	32	34	31
gene80.1	34	26	38
gene81.1	40	27	32
gene82.1	32	22	24
gene83.1	37	30	25
gene84.1	24	26	33
gene85.1	30	23	22
gene86.1	38	25	29
gene87.1	38	28	30
gene88.1	37	39	31
gene89.1	28	32	19
gene90.1	33	22	20
gene91.1	26	32	34
gene92.1	23	23	22
gene93.1	44	24	25
gene94.1	26	28	27
gene95.1	30	31	37
gene96.1	28	33	25
gene97.1	23	27	26
gene98.1	36	25	51
gene99.1	27	29	30
gene100.1	31	19	27
gene101.1	35	33	30
gene102.1	31	32	31
gene103.1	23	27	33
gene104.1	28	34	28
gene105.1	28	28	31
gene106.1	30	36	30
gene107.1	32	27	27
gene108.1	40	31	31
gene109.1	35	39	31
gene110.1	33	27	37
gene111.1	33	35	33
gene112.1	27	24	41
gene113.1	25	16	28
gene114.1	20	28	22
gene115.1	26	37	24
gene116.1	37	27	30
gene117.1	35	24	25
gene118.1	33	34	19
gene119.1	20	37	35
gene120.1	30	35	31
gene121.1	26	28	31
gene122.1	28	28	40
gene123.1	32	34	29
gene124.1	31	40	31
gene125.1	28	26	24
gene126.1	35	32	43
gene127.1	37	28	31
gene128.1	27	36	22
gene129.1	28	28	24
gene130.1	26	31	28
gene131.1	29	25	42
gene132.1	29	39	35
gene133.1	36	30	24
gene134.1	37	32	28
gene135.1	30	24	35
gene136.1	26	29	39
gene137.1	23	28	18
gene138.1	32	29	22
gene139.1	27	25	31
gene140.1	33	31	31
gene141.1	22	40	43
gene142.1	30	29	36
gene143.1	37	21	30
gene144.1	33	31	23
gene145.1	27	26	26
gene146.1	39	23	29
gene147.1	26	33	27
gene148.1	38	32	26
gene149.1	28	28	40
gene150.1	32	34	34
gene151.1	37	36	37
gene152.1	32	30	26
gene153.1	30	26	31
gene154.1	32	25	43
gene155.1	22	30	31
gene156.1	44	37	28
gene157.1	43	36	30
gene158.1	33	29	42
gene159.1	34	28	24
gene160.1	41	32	41
gene161.1	23	38	30
gene162.1	34	30	29
gene163.1	35	31	34
gene164.1	22	28	29
gene165.1	19	33	21
gene166.1	35	26	26
gene167.1	33	25	27
gene168.1	27	19	26
gene169.1	27	32	28
gene170.1	37	28	35
gene171.1	22	34	26
gene172.1	28	31	40
gene173.1	36	27	28
gene174.1	30	25	25
gene175.1	36	31	27
gene176.1	30	26	35
gene177.1	31	23	26
gene178.1	34	40	33
