N_unmapped	12103	12014	12220
N_multimapping	2336	2249	2256
N_noFeature	5608	5516	5586
N_ambiguous	19932	20181	20201
gene1	36	30	21
gene2	31	23	29
gene3	36	33	34
gene4	26	26	27
gene5	29	28	23
gene6	30	24	28
gene7	24	30	36
gene8	35	31	34
gene9	32	36	31
gene10	34	24	32
gene11	30	24	31
gene12	34	27	32
gene13	25	30	30
gene14	24	26	39
gene15	33	28	27
gene16	22	25	34
gene17	33	28	24
gene18	29	33	31
gene19	25	30	32
gene20	31	31	36
gene21	26	22	28
gene22	30	26	27
gene23	20	31	38
gene24	32	32	31
gene25	28	31	34
gene26	28	26	33
gene27	30	29	40
gene28	33	37	31
gene29	25	36	17
gene30	31	30	29
gene31	35	37	30
gene32	20	33	31
gene33	36	31	32
gene34	30	30	29
gene35	34	31	24
gene36	33	24	37
gene37	22	23	35
gene38	29	32	31
gene39	24	36	26
gene40	37	19	34
gene41	27	24	29
gene42	19	37	28
gene43	37	29	36
gene44	35	30	30
gene45	37	31	31
gene46	35	32	26
gene47	21	27	19
gene48	28	30	27
gene49	23	27	32
gene50	43	26	24
gene51	34	26	24
gene52	27	34	30
gene53	32	22	29
gene54	40	44	23
gene55	19	34	36
gene56	33	16	28
gene57	17	29	29
gene58	27	23	18
gene59	27	23	33
gene60	30	33	32
gene61	29	30	26
gene62	26	29	20
gene63	33	27	23
gene64	29	37	33
gene65	32	38	36
gene66	33	36	29
gene67	25	30	38
gene68	33	31	19
gene69	26	26	24
gene70	32	35	25
gene71	40	35	22
gene72	39	29	32
gene73	33	24	30
gene74	30	27	29
gene75	30	42	37
gene76	29	29	31
gene77	32	25	26
gene78	20	30	31
gene79	28	33	33
gene80	29	38	30
gene81	32	23	37
gene82	33	26	23
gene83	29	26	33
gene84	37	27	29
gene85	26	29	25
gene86	30	31	42
gene87	27	31	21
gene88	26	41	35
gene89	20	35	32
gene90	27	42	22
gene91	26	39	31
gene92	22	34	23
gene93	23	28	26
gene94	28	30	39
gene95	27	38	33
gene96	32	37	37
gene97	31	32	30
gene98	39	28	23
gene99	30	29	28
gene100	33	29	32
gene101	30	32	31
gene102	19	39	26
gene103	34	36	32
gene104	34	34	22
gene105	30	29	21
gene106	21	34	28
gene107	22	28	30
gene108	33	33	28
gene109	23	32	30
gene110	36	27	28
gene111	33	33	26
gene112	39	25	25
gene113	38	29	31
gene114	24	26	34
gene115	32	20	29
gene116	28	28	34
gene117	35	34	32
gene118	27	24	18
gene119	27	21	33
gene120	23	33	30
gene121	28	43	25
gene122	36	27	33
gene123	33	39	42
gene124	24	28	32
gene125	27	32	26
gene126	28	34	23
gene127	36	28	21
gene128	25	35	30
gene129	35	28	26
gene130	22	18	26
gene131	39	27	32
gene132	23	31	36
gene133	36	25	27
gene134	22	25	38
gene135	23	26	26
gene136	24	40	26
gene137	32	19	35
gene138	24	38	27
gene139	30	34	35
gene140	30	21	33
gene141	37	30	40
gene142	27	35	28
gene143	38	30	24
gene144	17	31	25
gene145	25	31	27
gene146	16	27	25
gene147	24	27	28
gene148	24	23	35
